book_id,para_id,pali_paragraph,translation_paragraph
abh01a.att,234,"Athāpi evaṃ vadeyya – ‘‘sace abhidhammo buddhabhāsito, yathā anekesu suttasahassesu ‘ekaṃ samayaṃ bhagavā rājagahe viharatī’tiādinā nayena nidānaṃ sajjitaṃ, evamassāpi nidānaṃ sajjitaṃ bhaveyyā’’ti. So ‘jātakasuttanipātadhammapadādīnaṃ evarūpaṃ nidānaṃ natthi, na cetāni na buddhabhāsitānī’ti paṭikkhipitvā uttaripi evaṃ vattabbo – ‘paṇḍita, abhidhammo nāmesa sabbaññubuddhānaṃyeva visayo, na aññesaṃ visayo. Buddhānañhi okkanti pākaṭā, abhijāti pākaṭā, abhisambodhi pākaṭā, dhammacakkappavattanaṃ pākaṭaṃ. Yamakapāṭihāriyaṃ  pākaṭaṃ, tidivakkamo pākaṭo, devaloke desitabhāvo pākaṭo, devorohanaṃ pākaṭaṃ. Yathā nāma cakkavattirañño hatthiratanaṃ vā assaratanaṃ vā thenetvā yānake yojetvā vicaraṇaṃ nāma aṭṭhānaṃ akāraṇaṃ; cakkaratanaṃ vā pana thenetvā palālasakaṭe olambitvā vicaraṇaṃ nāma aṭṭhānaṃ akāraṇaṃ; yojanappamāṇaṃ obhāsanasamatthaṃ maṇiratanaṃ vā pana kappāsapacchiyaṃ pakkhipitvā vaḷañjanaṃ  nāma aṭṭhānaṃ akāraṇaṃ. Kasmā? Rājārahabhaṇḍatāya; evameva abhidhammo nāma na aññesaṃ visayo, sabbaññubuddhānaṃyeva visayo. Tesaṃ vasena desetabbadesanā. Buddhānañhi okkanti pākaṭā…pe… devorohanaṃ pākaṭaṃ. Abhidhammassa nidānakiccaṃ nāma natthi paṇḍitā’ti. Na hi sakkā evaṃ vutte paravādinā sahadhammikaṃ udāharaṇaṃ udāharituṃ.","Or he might say, “If the Abhidhamma was taught by the Buddha, then its introductory discourse (nidāna) should have been included, just as it is in many thousands of suttas, beginning with ‘At one time the Bhagavā was dwelling in Rājagaha,’ and so on.” Such a person, having been refuted by saying, ‘The Jātaka, Sutta Nipāta, Dhammapada, and others do not have such an introduction, and yet they are not untaught by the Buddha,’ should be further addressed thus: ‘O wise one, the Abhidhamma is the domain of the omniscient Buddhas alone, not of others. For the Buddhas, their conception is evident, their birth is evident, their enlightenment is evident, and the turning of the Dhamma-wheel is evident. The Twin Miracle (yamaka pāṭihāriya) is evident, their ascent to the divine realm (tidivakkamo) is evident, their teaching in the deva realm is evident, their descent from the deva realm (devo rohaṇaṃ) is evident. Just as it is improper and unreasonable for a Universal Monarch (cakkavattī) to steal a precious elephant or a precious horse and yoke it to a small cart to travel, or to steal a precious wheel and hang it on a straw cart to travel, or to place a gem that can illuminate for a yojana into a cotton basket and use it, is improper and unreasonable. Why? Because it is an item worthy of a king. Similarly, the Abhidhamma is not the domain of others; it is the domain of the omniscient Buddhas alone. It is a discourse to be taught by them. For the Buddhas, their conception is evident…their descent from the deva realm is evident. There is no need for an introductory discourse for the Abhidhamma, O wise one.’ Indeed, when this is said, the opponent cannot produce any counter-example based on the Dhamma."
abh01a.att,235,"Maṇḍalārāmavāsī tissabhūtitthero pana mahābodhinidāno esa abhidhammo nāmāti dassetuṃ ‘‘yena svāhaṃ, bhikkhave, vihārena paṭhamābhisambuddho viharāmi tassa padesena vihāsi’’nti (saṃ. ni. 5.11) imaṃ padesavihārasuttantaṃ āharitvā kathesi. Dasavidho hi padeso nāma – khandhapadeso, āyatanapadeso, dhātupadeso, saccapadeso, indriyapadeso, paccayākārapadeso, satipaṭṭhānapadeso, jhānapadeso, nāmapadeso, dhammapadesoti. Tesu satthā mahābodhimaṇḍe pañcakkhandhe nippadesena paṭivijjhi, imaṃ temāsaṃ vedanākkhandhavaseneva vihāsi. Dvādasāyatanāni aṭṭhārasa dhātuyo nippadesena paṭivijjhi. Imaṃ temāsaṃ dhammāyatane vedanāvasena dhammadhātuyañca vedanāvaseneva vihāsi. Cattāri saccāni nippadesena paṭivijjhi, imaṃ temāsaṃ dukkhasacce vedanāvaseneva vihāsi. Bāvīsatindriyāni nippadesena paṭivijjhi, imaṃ temāsaṃ vedanāpañcakaindriyavasena vihāsi. Dvādasapadikaṃ paccayākāravaṭṭaṃ nippadesena paṭivijjhi, imaṃ temāsaṃ phassapaccayā vedanāvaseneva vihāsi. Cattāro satipaṭṭhāne nippadesena paṭivijjhi, imaṃ temāsaṃ vedanāsatipaṭṭhānavaseneva vihāsi. Cattāri  jhānāni nippadesena paṭivijjhi, imaṃ temāsaṃ jhānaṅgesu vedanāvaseneva vihāsi. Nāmaṃ nippadesena paṭivijjhi, imaṃ temāsaṃ tattha vedanāvaseneva vihāsi. Dhamme nippadesena paṭivijjhi, imaṃ temāsaṃ vedanāttikavaseneva vihāsīti. Evaṃ thero padesavihārasuttantavasena abhidhammassa nidānaṃ kathesi.","However, the Elder Tissabhūti, residing in Maṇḍalārāma, wishing to show that this Abhidhamma has the Mahābodhi as its nidāna, recited the Padesavihāra Suttanta: “Bhikkhus, with which dwelling I first became fully enlightened, with a part of that dwelling I dwelt.” Indeed, there are ten kinds of parts (padesa): the part of aggregates (khandha-padesa), the part of sense bases (āyatana-padesa), the part of elements (dhātu-padesa), the part of truths (sacca-padesa), the part of faculties (indriya-padesa), the part of dependent origination (paccayākāra-padesa), the part of foundations of mindfulness (satipaṭṭhāna-padesa), the part of jhāna (jhāna-padesa), the part of mentality (nāma-padesa), and the part of phenomena (dhamma-padesa). Among these, the Teacher completely penetrated the five aggregates at the foot of the Bodhi tree; during these three months, He dwelt exclusively with the aggregate of feeling (vedanākkhandha). He completely penetrated the twelve sense bases and the eighteen elements. During these three months, He dwelt exclusively with feeling in the dhamma-sense-base and with feeling in the dhamma-element. He completely penetrated the four Noble Truths; during these three months, He dwelt exclusively with feeling as the truth of suffering. He completely penetrated the twenty-two faculties; during these three months, He dwelt exclusively with the five faculties pertaining to feeling. He completely penetrated the twelve-linked wheel of dependent origination; during these three months, He dwelt exclusively with feeling conditioned by contact. He completely penetrated the four foundations of mindfulness; during these three months, He dwelt exclusively with the foundation of mindfulness of feelings. He completely penetrated the four jhānas; during these three months, He dwelt exclusively with feeling among the jhāna factors. He completely penetrated mentality (nāma); during these three months, He dwelt exclusively with feeling within it. He completely penetrated phenomena (dhamma); during these three months, He dwelt exclusively with the triad of feeling (vedanāttika). Thus, the Elder related the nidāna of the Abhidhamma according to the Padesavihāra Suttanta."
abh01a.att,236,"Gāmavāsī sumanadevatthero pana heṭṭhālohapāsāde dhammaṃ parivattento ‘ayaṃ paravādī bāhā paggayha araññe kandanto viya, asakkhikaṃ aḍḍaṃ karonto viya ca, abhidhamme nidānassa atthibhāvampi na jānātī’ti vatvā nidānaṃ kathento evamāha – ekaṃ samayaṃ bhagavā devesu viharati tāvatiṃsesu pāricchattakamūle paṇḍukambalasilāyaṃ. Tatra kho bhagavā devānaṃ  tāvatiṃsānaṃ abhidhammakathaṃ kathesi – ‘‘kusalā dhammā, akusalā dhammā, abyākatā dhammā’’ti.","However, the Elder Sumanadeva, residing in the village, while reciting the Dhamma at the lower level of the Lohapāsāda, said: ‘This opponent is like one crying out in the wilderness with arms raised, or like one creating a lawsuit without witnesses, because he does not even know the existence of a nidāna in the Abhidhamma.’ Desiring to explain the nidāna, he then said: At one time, the Bhagavā was dwelling among the devas in Tāvatiṃsa, at the foot of the Pāricchattaka tree, on the Paṇḍukambala rock. There, the Bhagavā taught the Dhamma of Abhidhamma to the Tāvatiṃsa devas, saying: “Wholesome phenomena, unwholesome phenomena, indeterminate phenomena.”"
abh01a.att,237,Aññesu pana suttesu ekameva nidānaṃ. Abhidhamme dve nidānāni – adhigamanidānañca desanānidānañca. Tattha adhigamanidānaṃ dīpaṅkaradasabalato paṭṭhāya yāva mahābodhipallaṅkā veditabbaṃ. Desanānidānaṃ yāva dhammacakkappavattanā. Evaṃ ubhayanidānasampannassa panassa abhidhammassa nidānakosallatthaṃ idaṃ tāva pañhākammaṃ veditabbaṃ – ayaṃ abhidhammo nāma kena pabhāvito? Kattha paripācito? Kattha adhigato? Kadā adhigato? Kena adhigato? Kattha vicito? Kadā vicito? Kena vicito? Kattha desito? Kassatthāya desito? Kimatthaṃ desito? Kehi paṭiggahito? Ke sikkhanti? Ke sikkhitasikkhā? Ke dhārenti? Kassa vacanaṃ? Kenābhatoti?,"In other suttas, there is only one nidāna. In the Abhidhamma, there are **two nidānas**: the nidāna of comprehension (adhigamanidāna) and the nidāna of teaching (desanānidāna). Among these, the **nidāna of comprehension** should be understood from Dīpaṅkara Dasabala up to the Mahābodhi throne. The **nidāna of teaching** is up to the turning of the Wheel of Dhamma. For the Abhidhamma, which is endowed with these two nidānas, this **series of questions** should be known first, for the sake of skill in its nidāna: By whom was this Abhidhamma initiated? Where was it matured? Where was it comprehended? When was it comprehended? By whom was it comprehended? Where was it analyzed? When was it analyzed? By whom was it analyzed? Where was it taught? For whose benefit was it taught? For what purpose was it taught? By whom was it received? Who practice it? Who have completed its practice? Who preserve it? Whose word is it? By whom was it brought?"
abh01a.att,238,"Tatridaṃ vissajjanaṃ – kena pabhāvitoti bodhiabhinīhārasaddhāya pabhāvito. Kattha paripācitoti aḍḍhachakkesu jātakasatesu. Kattha adhigatoti bodhimūle. Kadā adhigatoti visākhāpuṇṇamāsiyaṃ. Kenādhigatoti sabbaññubuddhena. Kattha vicitoti bodhimaṇḍe. Kadā  vicitoti ratanagharasattāhe. Kena vicitoti sabbaññubuddhena. Kattha desitoti devesu tāvatiṃsesu. Kassatthāya desitoti devatānaṃ. Kimatthaṃ desitoti caturoghaniddharaṇatthaṃ. Kehi paṭiggahitoti devehi. Ke sikkhantīti sekkhā ca puthujjanakalyāṇā ca. Ke sikkhitasikkhāti arahanto khīṇāsavā. Ke dhārentīti yesaṃ vattati te dhārenti. Kassa vacananti bhagavato vacanaṃ, arahato sammāsambuddhassa. Kenābhatoti ācariyaparamparāya.","Here is the **answer**: **By whom was it initiated?** It was initiated by the faith (saddhā) of aspiring to Bodhi. **Where was it matured?** In five hundred and fifty Jātaka stories. **Where was it comprehended?** At the foot of the Bodhi tree. **When was it comprehended?** On the full moon day of Visākhā. **By whom was it comprehended?** By the Omniscient Buddha. **Where was it analyzed?** At the Bodhimaṇḍa (platform of enlightenment). **When was it analyzed?** In the week of the Ratanaghara. **By whom was it analyzed?** By the Omniscient Buddha. **Where was it taught?** Among the Tāvatiṃsa devas. **For whose benefit was it taught?** For the benefit of devas. **For what purpose was it taught?** For the purpose of deliverance from the four floods (oghas). **By whom was it received?** By devas. **Who practice it?** Those in training (sekkhā) and noble ordinary people (puthujjana kalyāṇa). **Who have completed its practice?** The Arahants who have destroyed the defilements (khīṇāsava). **Who preserve it?** Those to whom it belongs preserve it. **Whose word is it?** It is the word of the Bhagavā, the Arahant, the Perfectly Self-Enlightened One. **By whom was it brought?** By the succession of teachers."
abh01a.att,239,Ayañhi sāriputtatthero bhaddaji sobhito piyajālī piyapālo piyadassī kosiyaputto siggavo sandeho moggaliputto sudatto dhammiyo dāsako soṇako revatoti evamādīhi yāva tatiyasaṅgītikālā ābhato. Tato uddhaṃ tesaṃyeva sissānusissehīti evaṃ tāva jambudīpatale ācariyaparamparāya ābhato. Imaṃ pana dīpaṃ –,"Indeed, this (Abhidhamma) was transmitted by the Elder Sāriputta, Bhaddaji, Sobhita, Piyajālī, Piyapāla, Piyadassī, Kosiyaputta, Siggava, Sandeha, Moggaliputta, Sudatta, Dhammiya, Dāsaka, Soṇaka, Revata, and others, up to the time of the Third Saṅgīti. From then onwards, it was transmitted by their disciples and their disciples’ disciples. Thus, in Jambudīpa, it was transmitted through the succession of teachers. To this island, however—"
abh01a.att,240,"Tato  mahindo iṭṭiyo, uttiyo sambalo tathā;","Then Mahinda, Iṭṭiya, Uttiya, Sambala, and"
abh01a.att,241,"Paṇḍito bhaddanāmo ca, ete nāgā mahāpaññā.",Paṇḍita Bhaddanāma—these eminent ones were of great wisdom.
abh01a.att,242,"Jambudīpā idhāgatāti (pari. 3, 8).",Came here from Jambudīpa.
abh01a.att,243,Imehi  mahānāgehi ābhato. Tato uddhaṃ tesaṃyeva sissānusissasaṅkhātāya ācariyaparamparāya yāvajjatanakālā ābhato.,"By these great Arahants, it was brought forth. From that time onwards, it was brought forth by the continuous lineage of teachers, consisting of their disciples and subsequent disciples, up to the present day."
abh01a.att,244,#### Sumedhakathā,#### The Story of Sumedha
abh01a.att,245,"Evaṃ ābhatassa panassa yaṃ taṃ dīpaṅkaradasabalato paṭṭhāya yāva mahābodhipallaṅkā adhigamanidānaṃ, yāva dhammacakkappavattanā desanānidānañca vuttaṃ, tassa āvibhāvatthaṃ ayaṃ anupubbikathā veditabbā –","Furthermore, for the purpose of clarifying what was stated regarding the origin of attainment, from the Buddha Dīpaṅkara, the Ten-Powered One, up to the great Bodhi-pallaṅka, and the origin of the teaching up to the turning of the Wheel of Dhamma, this progressive narrative should be understood:"
abh01a.att,246,"Ito kira kappasatasahassādhikānaṃ catunnaṃ asaṅkhyeyyānaṃ matthake amaravatī nāma nagaraṃ ahosi. Tattha sumedho nāma brāhmaṇo paṭivasati ubhato sujāto, mātito ca pitito ca, saṃsuddhagahaṇiko, yāva sattamā kulaparivaṭṭā akkhitto anupakuṭṭho jātivādena, abhirūpo dassanīyo pāsādiko paramāya vaṇṇapokkharatāya samannāgato. So aññaṃ kammaṃ akatvā brāhmaṇasippameva uggaṇhi. Tassa daharakāleyeva mātāpitaro kālamakaṃsu. Athassa rāsivaḍḍhako amacco āyapotthakaṃ āharitvā suvaṇṇarajatamaṇimuttādipūrite gabbhe vivaritvā ‘ettakaṃ te kumāra mātu santakaṃ, ettakaṃ pitu santakaṃ, ettakā ayyakapayyakānaṃ santakāti yāva sattamā kulaparivaṭṭā dhanaṃ ācikkhitvā etaṃ paṭipajjāhī’ti āha. Sumedhapaṇḍito cintesi – ‘imaṃ dhanaṃ saṃharitvā mayhaṃ pitupitāmahādayo paralokaṃ gacchantā ekakahāpaṇampi gahetvā na gatā, mayā pana gahetvā gamanakāraṇaṃ kātuṃ vaṭṭatī’ti so rañño ārocetvā nagare bheriṃ carāpetvā mahājanassa dānaṃ datvā tāpasapabbajjaṃ pabbaji. Imasmiṃ pana ṭhāne sumedhakathā kathetabbā. Vuttañhetaṃ buddhavaṃse (bu. vaṃ. 2.1-33) –","It is said that at the top of four asankheyyas plus one hundred thousand kappas ago, there was a city named Amaravatī. There lived a brahmin named Sumedha, well-born from both mother and father, of pure lineage up to the seventh generation of his family, without blemish or reproach concerning his birth, handsome, good-looking, pleasing, and endowed with supreme beauty and complexion. He did not engage in any other profession but learned only the brahminical arts. While he was still young, his parents passed away. Then, his treasurer minister brought the account book of wealth, opened the treasuries filled with gold, silver, jewels, pearls, and so forth, and said: ‘Prince, this much is your mother’s property, this much is your father’s property, and this much belongs to your grandfathers and great-grandfathers,’ thus explaining the wealth up to the seventh generation of his family, and added, ‘You should take charge of this.’ Sumedha Paṇḍita thought: ‘My fathers and grandfathers, having accumulated this wealth, did not take even a single kahāpaṇa with them when they went to the other world. It is fitting that I should make a cause to take it with me.’ So, having informed the king, he had a drum beaten throughout the city, gave alms to the populace, and embraced the ascetic's life. In this place, the story of Sumedha should be told. Indeed, it has been said in the Buddhavaṃsa:"
abh01a.att,247,"Kappe ca satasahasse, caturo ca asaṅkhiye;","One hundred thousand kappas, and four asankheyyas;"
abh01a.att,248,"Amaraṃ nāma nagaraṃ, dassaneyyaṃ manoramaṃ.","There was a city named Amara, delightful and charming to behold."
abh01a.att,249,"Dasahi  saddehi avivittaṃ, annapānasamāyutaṃ;","Not deserted by ten sounds, full of food and drink;"
abh01a.att,250,"Hatthisaddaṃ assasaddaṃ, bherisaṅkharathāni ca;","The sound of elephants, the sound of horses, of drums, conch shells, and chariots;"
abh01a.att,251,"Khādatha pivatha ceva, annapānena ghositaṃ.","Proclaimed by food and drink, saying, “Eat, drink!”"
abh01a.att,252,"Nagaraṃ  sabbaṅgasampannaṃ, sabbakammamupāgataṃ;","The city was fully endowed with all good qualities, possessing all desires;"
abh01a.att,253,"Sattaratanasampannaṃ, nānājanasamākulaṃ;","Abundant with seven jewels, crowded with various people;"
abh01a.att,254,"Samiddhaṃ devanagaraṃva, āvāsaṃ puññakamminaṃ.","Prosperous like a city of devas, an abode for those who have done merit."
abh01a.att,255,"Nagare amaravatiyā, sumedho nāma brāhmaṇo;","In the city of Amaravatī, there was a brahmin named Sumedha;"
abh01a.att,256,"Anekakoṭisannicayo, pahūtadhanadhaññavā.","With deposits of many crores, having abundant wealth and grain."
abh01a.att,257,"Ajjhāyako mantadharo, tiṇṇaṃ vedāna pāragū;","A reciter, a mantra-holder, one who had reached the further shore of the three Vedas;"
abh01a.att,258,"Lakkhaṇe itihāse ca, sadhamme pāramiṃ gato.","Perfect in omens, history, and righteous doctrine."
abh01a.att,259,"Rahogato nisīditvā, evaṃ cintesahaṃ tadā;","Having gone into seclusion and sat down, I then thought thus:"
